body,label
"Am cumparat niste ghete in sept  au fost incaltate doar de 3 ori , s-au rupt , am venit la magazin si in loc de altceva de incaltat m-am ales cu un vaucer de 200 ron . Eu aveam nevoie de incaltaminte nu de bani . Va multumim  ca existati !!!",Negativ
"Am cumparat exact ceea ce am cautat. Produsul OK, preturile relativ OK, dar mare inghesuiala (nu e vina voastra :). Din cauza asta am stat un pic la casa dar nu neplacut de mult. Per ansamblu am rezolvat motivul vizitei deci totul in regula!",Negativ
este a treia oara cind vin in magazin in decurs de doua saptamani.Chiar nu mai aduceti marfa.,Negativ
"Ultima oara am achizitionat 2 gantere si cateva discuri de fonta, calitate/pret foarte buna. Pentru mine in comparatie cu alte magazine concurente sunteti pe primul loc. Multumesc pentru diversitatea produselor si pentru ultimele oferte primite pe mail.O zi buna!",Pozitiv
Tricoul este excelent! Singurul minus la care mă pot gândi ar fi că e ușor transparent.,Pozitiv
"Copilului ii plac, nu-i pierde, s-a obisnuit usor cu ei. Sunt tip polaroid, reduc stralucirea dar fara sa fie obositori.",Pozitiv
"Cred ca, ar trebui :- sa se aduca si produse din colectiile de acum un an sau doi,- daca se poate solicita unor producator, a se combina mai multe nuante, culori pentru produse, combinatii pe culori si tente apropiate, mai deschise sau mai inchiseTichete/voucher pentru reduceri mai  multe, ar atrage mai mult clinetul cate magazin, si ar face sa isi doreasca sa achizitioneze si mai mult, datorita acestora...o premiere la un interval de, pentru clientul care achizitionat de la o anumita marca...sau produs.Multumesc,",Pozitiv
"Am asteptat o jumătate de oră cu copilul de 2 ani pentru ca personalul sa ne răspundă la câteva întrebări despre o bicicletă. Nu neaparat din vina lor, mai mult din lipsa de personal necesar.",Negativ
"Doresc mai multe produse la raionul CICLISM, chiar daca sunt si mai scumpe, dar sa fie de calitate!",Pozitiv
Raport foarte bun calitate-pret.recomand celor care doresc un produs care nu ocupa mult spatiu si care se poate folosi la capacitate maxima,Pozitiv
Bicicleta am luat-o pt fiul mei de 8 ani care este foarte încântat de aceasta bicicleta.Este un produl foarte ok.,Pozitiv
"Vizita a decurs excelent. Dar nu inteleg de ce nu ma intrebati despre vizita la Decathlon Baneasa din 14.04.2018...Si acolo am avut o surpriza placuta: la raionul de biciclete am beneficiat de serviciile ireprosabile ale unui tinar al carui nume nu l-am reținut din pacate. Tot ce am retinut in legatura cu el este faptul ca este din Sibiu. Profesionalism, amabilitate, cunoștințe vaste în domeniu...  Felicitări sincere pentru un asa angajat!",Pozitiv
"Pentru o afacere cat mai avantajoasa urmariti cererea clientilor in perioada sezoniera. Este iarna si zapada umpleti stocurile cu produse de sezon. Urmariti prognoza meteo. Ex. Vine un val de zapada atunci stocurile de : sanii, schiuri, snowboard, fulare, fesuri, geci ... nu trebuie sa lipseasca de pe raft. Clientul sa fie instiintat daca dintr-un motiv exceptional produsul nu se afla pe raft cand se refac stocurile si sa fie invitat in acea perioada.",Pozitiv
Uneori clintul nu poate sa identifice pretul unui produs... sau se trezeste la casa ca produsul luat din raft are alt preț.,Negativ
"Ati putea face mai multe oferte, mai multe cabine de proba.",Pozitiv
"Ultima data am fost la magazinul din PLOIESTI (09.04.2016). Multe produse fara pret. Personalul nu prea cunoste amanunte despre anumite produse. Aglomeratie mare la casa.Chestia cu produsele fara pret este valabila si la magazinele din BRASOV,SIBIU,BUCURESTI. Am gasit si personal amabil si dragut. Unii chiar stiau mai multe amanunte despre produse. Poate faceti o zona cu produse XXXXL! Fac parte din aceasta categorie. Va doresc numai bine.",Negativ
"Buna ziua, Parerea mea este ca aveti foarte putine locatii.Incercati si in sect. 5 cred ca va fi ok.O zi frumoasa va urez.",Pozitiv
Daca se poate sa se promoveze si alte brand-uri de produse cu preturi medii pentru o gama mai variata de produse si libertate de alegere eventual chiar si produse romanesti/produse fabricate in Romania.,Pozitiv
am intrebat de o scara pentru fitness( pentru sol) ...nu a stiut sa imi spuna nimeni nimic,Pozitiv
Am fost multumit de amabilitatea personalului precum si de pretul si calitatea produselor.,Pozitiv
Personalul să fie instruit mai bine. Nu este normal să stai lângă client si să îi spui să caute pe net unde este disponibil produsul si apoi să sune în magazinul respectiv să îl rezerve si să meargă după el acolo.,Negativ
"Nemultumirea mea este legata de perioada de asteptare pentru o revizie a bicicletei, operatiune care dureaza 20 minute, insa pentru care eu a trebuit sa astept 5 zile, precum si imposibilitatea de a ma prezenta la o data si ora stabilite de comun acord, urmand ca revizia sa fie efectuata pe loc. Este anormal ca pentru o operatiune banala, impusa ca si conditie obligatorie de mentinere a valabilitatii garantiei (deci asupra careia eu nu am un drept real de optiune) sa astept mai mult decat in orice alt service auto, pentru operatiuni mult mai complexe.In alta ordine de idei, desi aveti preturi atractive la cele doua pachete de service oferite, ma indoiesc ca un utilizitaror uzual de bicicleta va opta sa indisponibilizeze bicicleta pentru mai multe zile, pentru o operatiune pe care majoritatea service-urilor o efectueaza pe loc.",Negativ
Dacă nu insistam nu cred ca intram în posesia produsului comandat nici azi.,Negativ
"Era foarte aglomerat, este adevărat, și personalul era ocupat până peste cap. Așa că am rămas cu.un gust ușor amar, dezamăgită și cu senzația că deranjez.",Negativ
"Am comandat niste produse. Au sosit dupa 3 saptamani . Am aflat intamplator ca sunt sosite in magazine Tg-Mures, de la fratele meu care isi comanadase si el ceva.",Negativ
"ma tot mangliti ca imi dati cardul, dar niciodata nu merge aparatul",Negativ
Intotdeauna gasesc ceea ce caut .Am o zi buna dupa ce imi iau ceva de la voi.,Pozitiv
"prefer sa nu comentez.recomand magazinul: DA, dar o fac pentru ca nu exista concurenta asemanatoare",Negativ
"Slabuț la calitatea personalului , desii preturile si calitatea produselor sunt ok.",Negativ
Erau 30 de persoane la coada si o singura casa deschisa.,Negativ
"Trebuie făcut ceva referitor la acel loc de test pentru biciclete, trotinete etc deoarece este mult prea mic. Ideea este binevenită însă spațiul acela nu este deloc satisfăcător pentru probarea bicicletelor.Trebuie un spațiu de minim 3-4 ori mai mare și cu mai multe modele de biciclete pentru test deoarece nu testăm mersul pe bicicletă ci un anume model de bicicletă care ne-ar interesa. Eu unul am renunțat imediat la a proba singura bicicletă disponibilă pentru test la adulți deoarece nu aveam cum să merg mai mult de 2 metri fără să dau peste altcineva.",Pozitiv
Decathlon este prima alternativă atunci când nu caut ceva super specializat. Cu toate ca și aici constat o preocupare continua în acest sens. Raport calitate preț imbatabil.,Pozitiv
"Atmosfera din magazin e placuta.  Personalul este amabil, tanar, cu experienta, insa atunci cand se formeaza coada la casa de marcat, nu prea se iau masuri.",Pozitiv
"Încă nu a fost folosit pe ploaie. Aștept să văd cum se prezintă piciorul după ce trece testul """"ploilor""""!",Pozitiv
"Sunt foarte ok, dar nu au buzunare in fata, doar unul mic in spate",Negativ
Doresc o gama mai larga de produse de pescuit sportiv.,Pozitiv
"Nu funcționează decât 1 singur POS, de aceea a fost coada f mare la casaNu funcționează sistemul IT ptr eliberarea cardului de fidelitate",Pozitiv
"dezordine cumplita in raioane, lipsa produse la raft, lipsa marimi la raft.......orele mai tarzii (19.00) nu pot justifica aceste lucruri.",Negativ
"un material mai rezistent dar la fel de subtire , sau intarituri in zonele mai solicitate, ar sporii rezistenta pantalonului,  am observat ca cedeaza materialul, cusaturile raman intacte, prima pereche s-a rupt intre picioare pe langa cusatura, am cumparat alta cu un numar mai mare, stau mai lejer dar mai mici dadeau o nota mai eleganta chiar daca este un model sport.",Pozitiv
As dori si in alte magazine Decathlon din tara sa gasesc marfa din magazinul din Cluj Napoca. De exemplu Tg-Jiu sau Tg-Mures este slab aprovizionat in magazinele Decathlon.,Pozitiv
Recomand magazinele Decathlon tuturor care practica sport deoarece dispun de o gama variata de produse care  satisfac toate bugetele.,Pozitiv
Atenție la copii care se joaca fotbal in magazin erau sa-l lovească pe bebele meu,Pozitiv
Cand un raion cu produse militare? Orasul brasov duce lipsa de un magazin cu produse militare macar  un raft cu haine militare.,Pozitiv
"Eu: există o greșeală pe eticheta de la sortul scurt, pretul e trecut greșit.  Angajata: Da, asa le scoate imprimanta, nu avem ce face. Apoi se întoarce și pleacă. La casă mi se spune """"mai sunt și angajati noi care nu știu unde sa plaseze marfa"""".",Negativ
"Am fost de curand cu un reglaj pentru bicicleta, desi termenul a fost respectat, calitatea lucrarii a lasat de dorit foarte mult, roata din spate nu a fost centrata cum trebuie, franele nu au fost reglate asa cum am semnalat. Momentan nu am timp sa revin cu ea sa vi-o pun in brate dar ma voi gandi de 2 ori inainte sa mai apelez la acest atelier (desi sunt in garantie).",Negativ
"Este un produs bun, silentioasa, foarte usor de montat si stabila dar sunt foarte dezamagita pentru ca aplicatia e-connected nu functioneaza deloc. Am reusit sa o instalez din magazin play de pe android si de fiecare data cand incerc sa-i dau drumul aceasta se deconecteaza. Va rog luati masuri in aceasta privinta altfel ma vad nevoita sa o returnez.",Negativ
"Un magazin unic in Brasov unde poti compara in liniste, cu proba, tot ceea ce iti doresti.",Pozitiv
"Nu toate produsele sunt accesibile, atat ca si preturi cat si ca accesabilitate la toate marimile.",Pozitiv
Dna de la camping a fost foarte amabila si bine pregatita.,Pozitiv
"Am achizitionat incaltarile in urma cu 1 an. Au fost purtate ocazional (1-2 ori pe saptamana) in oras.PRO: Confortabili, foart buna ideea cu siretul elastic.CONTRA: Dupa numai 3-4 luni in patea din fata deastupa degetului mare unde flexeaza la mers s-a rupt materialul textil. Marginea subtire de plastic care inconloara panza s-a dezlipit in mai multe locuri. Foarte proasta calitatea materialelor si confectionarea.",Negativ
"Personal bine pregatit si amabil , insa gama de produse si in special prezenta acestora in magazin lasa de dorit.",Pozitiv
"Cautam încălțăminte pentru copii dar nu am gasit mărimea potrivita, lipsa stoc",Negativ
Am lasat o bicicleta pt vanzare si stabilisem un pret de 200lei iar in momentul in care am revenit in magazin dupa 2zile am constatat cu stupoare ca era afisat pretul de 90 lei.,Negativ
"Un gol foarte mare la intrare. Ar trebui folosit la evenimente de sport. Nu numai role ci fitnes, yoga, pilates etc.",Negativ
sunt multe produse ratacite prin magazin .fiind si multa lume . nu au preturi pe ele produsele si ma descurajeaza mereu sa atac personalul cu intrebari ... de ce nu atasati cititoare de preturi ?! macar 2 in magazin ....,Negativ
"magazinul foarte aglomerat,lipsa de produse,rafturi goale.In aglomeratie ar trebui reduse circulatia cu biciclete,trotinete.Sunt suficiente rolele,mingile etc.Este pericol mare de accidente.",Negativ
As vrea sa se deschida un magazin si in Baia Mare,Pozitiv
"Am intrebat un consilier unde sunt rotile pentru role, care stiam ca sunt pe stoc pentru ca verificasem pe site. Mi s-a raspuns ca sunt unde sunt si rolele. Am intrebat unde sunt rolele pentru ca si eu tot asta caut, dar nu le gasesc. Eram pe latura opusa intrarii, si mi s-a spus ca dupa zona de camping, care era chiar langa noi. Rolele erau chiar langa intrare. Asadar, zona unde mi s-a indicat sa caut era practic """"tot magazinul"""".Poate e un caz izolat, dar mie mi s-a intamplat la singura vizita in acest magazin. Imi voi face in continuare cumparaturile din magazinul situat in B-dul Theodor Pallady, desi e mai departe de zona in care locuiesc, pentru ca acolo nu am avut niciodata surprize neplacute.",Negativ
"Personalul Decathlon ireprosabil, mai ales Iulia care s-a comportat exemplar, vorbind mult mai mult decat din calitate de angajat al magazinului.Dar politica voastra de a nu lasa persoane cu rucsac in magazin sau cu cos de cumparaturi (GOL) de la ------ sau --------- (se pare ca n-am voie sa mentionez nume  de hypermarket-uri lol) este de toata jena; Adica ma face sa ma simt ca un infractor fiecare vizita la Decathlon in care am cu mine un rucsac sau un cos de cumparaturi (pentru ca eu merg mereu la ------ dupa ce trec pe la Decathlon). Odata am si renuntat sa imi cumpar ce aveam nevoie de la voi ptr ca cei de la paza nu m-au lasat sa intru cu cosul de la --------- care era GOL! Adica de ce naiba mai aveti bipaitoarele alea de la iesire din magazin daca oricum nu ma lasati cu un rucsac de frica posibilitatii ca as putea indesa vreun obiect din Decathlon in el. Remediati politica asta va rog.",Pozitiv
Am fost doar la raionul de biciclete și după părerea mea erau cam multe biciclete și nu prea corespundea tăblia cu informații și preț cu ce era expus.,Pozitiv
Lipsa de reacție a personalului. Funcționează o singură casă în timp ce multi angajați doar privesc cum rândul crește,Negativ
"d-lor aveti o problema grava cu identificarea marimilor pantalonilor de drumetie,probabil toti care au comandat ca si mine de fapt au GRESITpt ca ne ati indus in eroare crezanD ca marimile 44,46 48 50 etc sunt cele aferente romaniei ,eu am comandat marimea 50 si m-am trezit acasa cu marimea XL+2XL CAM MARIMEA 58 DUPA ROMANIA. raspunsul dvs a fost tradus de mine cam asa:te-am pacalit daca vrei sa sccimbam pantalonii platesti transportul dus intors.nNu imi vine sa cred ca decathlon poate SA DEA ASA UN RASPUNS",Negativ
"Schimbati pwrsonalul de la caserie, unbaiat cu ochileri vraznoc si fara ecuson",Negativ
"Magazin indragit de copii deoarece pot proba biciclete, triciclete, trotinete s.a. O atmosfera ZEN. :))",Pozitiv
"1. Nu se găsesc multe produse, din cele afișate pe site dvs..2. Dacă ai mai multe întrebări, personalul devine ușor nervos, sau spune ca trebuie sa mai aștepți ca are ceva de rezolvat...",Negativ
Am fost cu bicicleta piticului pentru a-i schimba camera la o roata. Nu au avut disponibila varianta pe 13 si nici nu stia cel care m-a ajutat cand o sa mai primeasca. Am gasit in schimb un tub de PVA pentru pescuit la un pret foarte bun.,Negativ
